"File_Name","File_Path","Relative_Path","URL","Artist","Title","Album","Genre","Year","Decade","Duration_Seconds","Duration_Minutes","Duration_Display","Estimated_BPM","File_Size_MB","BPM_Category","Energy_Level","Duration_Category","Folder_Structure","Track_ID","Is_Favorite","Play_Count","Last_Played","Rating","Tags","Notes"
"03 Constellation.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 2\03 Constellation.mp3","Miles Davis\The Great Miles Davis Disc 2\03 Constellation.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 2/03 Constellation.mp3","Miles Davis","03 Constellation","The Great Miles Davis Disc 2","Unknown","","Unknown","147","2.4","2:27","93","3","Medium (70-99)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 2","606","False","0","","0","",""
"04 Another Hair-Do.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 2\04 Another Hair-Do.mp3","Miles Davis\The Great Miles Davis Disc 2\04 Another Hair-Do.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 2/04 Another Hair-Do.mp3","04 Another Hair","Do","The Great Miles Davis Disc 2","Unknown","","Unknown","160","2.7","2:40","115","1.95","Upbeat (100-129)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 2","607","False","0","","0","",""
"05 Bird Gets The Worm.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 2\05 Bird Gets The Worm.mp3","Miles Davis\The Great Miles Davis Disc 2\05 Bird Gets The Worm.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 2/05 Bird Gets The Worm.mp3","Miles Davis","05 Bird Gets The Worm","The Great Miles Davis Disc 2","Unknown","","Unknown","158","2.6","2:38","113","2.04","Upbeat (100-129)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 2","608","False","0","","0","",""
"06 Bluebird.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 2\06 Bluebird.mp3","Miles Davis\The Great Miles Davis Disc 2\06 Bluebird.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 2/06 Bluebird.mp3","Miles Davis","06 Bluebird","The Great Miles Davis Disc 2","Unknown","","Unknown","175","2.9","2:55","116","2.42","Upbeat (100-129)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 2","609","False","0","","0","",""
"07 Charlie's Wig.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 2\07 Charlie's Wig.mp3","Miles Davis\The Great Miles Davis Disc 2\07 Charlie's Wig.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 2/07 Charlie's Wig.mp3","Miles Davis","07 Charlie's Wig","The Great Miles Davis Disc 2","Unknown","","Unknown","158","2.6","2:38","95","2.82","Medium (70-99)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 2","610","False","0","","0","",""
"08 Crazeology.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 2\08 Crazeology.mp3","Miles Davis\The Great Miles Davis Disc 2\08 Crazeology.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 2/08 Crazeology.mp3","Miles Davis","08 Crazeology","The Great Miles Davis Disc 2","Unknown","","Unknown","180","3","3:00","102","3.26","Upbeat (100-129)","Medium","Medium (3-5 min)","Miles Davis\The Great Miles Davis Disc 2","611","False","0","","0","",""
"09 Drifting On a Reed.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 2\09 Drifting On a Reed.mp3","Miles Davis\The Great Miles Davis Disc 2\09 Drifting On a Reed.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 2/09 Drifting On a Reed.mp3","Miles Davis","09 Drifting On a Reed","The Great Miles Davis Disc 2","Unknown","","Unknown","173","2.9","2:53","114","3.87","Upbeat (100-129)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 2","612","False","0","","0","",""
"10 How Deep Is the Ocean.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 2\10 How Deep Is the Ocean.mp3","Miles Davis\The Great Miles Davis Disc 2\10 How Deep Is the Ocean.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 2/10 How Deep Is the Ocean.mp3","Miles Davis","10 How Deep Is the Ocean","The Great Miles Davis Disc 2","Unknown","","Unknown","205","3.4","3:25","105","2.47","Upbeat (100-129)","Medium","Medium (3-5 min)","Miles Davis\The Great Miles Davis Disc 2","613","False","0","","0","",""
"11 Quasimodo.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 2\11 Quasimodo.mp3","Miles Davis\The Great Miles Davis Disc 2\11 Quasimodo.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 2/11 Quasimodo.mp3","Miles Davis","11 Quasimodo","The Great Miles Davis Disc 2","Unknown","","Unknown","177","3","2:57","118","3.2","Upbeat (100-129)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 2","614","False","0","","0","",""
"12 Klactoveedsedstene.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 2\12 Klactoveedsedstene.mp3","Miles Davis\The Great Miles Davis Disc 2\12 Klactoveedsedstene.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 2/12 Klactoveedsedstene.mp3","Miles Davis","12 Klactoveedsedstene","The Great Miles Davis Disc 2","Unknown","","Unknown","188","3.1","3:08","103","3.69","Upbeat (100-129)","Medium","Medium (3-5 min)","Miles Davis\The Great Miles Davis Disc 2","615","False","0","","0","",""
"13 My Old Flame.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 2\13 My Old Flame.mp3","Miles Davis\The Great Miles Davis Disc 2\13 My Old Flame.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 2/13 My Old Flame.mp3","Miles Davis","13 My Old Flame","The Great Miles Davis Disc 2","Unknown","","Unknown","194","3.2","3:14","91","3.53","Medium (70-99)","Medium","Medium (3-5 min)","Miles Davis\The Great Miles Davis Disc 2","616","False","0","","0","",""
"14 Out Of Nowhere.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 2\14 Out Of Nowhere.mp3","Miles Davis\The Great Miles Davis Disc 2\14 Out Of Nowhere.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 2/14 Out Of Nowhere.mp3","Miles Davis","14 Out Of Nowhere","The Great Miles Davis Disc 2","Unknown","","Unknown","243","4","4:03","105","3.28","Upbeat (100-129)","Medium","Medium (3-5 min)","Miles Davis\The Great Miles Davis Disc 2","617","False","0","","0","",""
"15 Scrapple From The Apple.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 2\15 Scrapple From The Apple.mp3","Miles Davis\The Great Miles Davis Disc 2\15 Scrapple From The Apple.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 2/15 Scrapple From The Apple.mp3","Miles Davis","15 Scrapple From The Apple","The Great Miles Davis Disc 2","Hip Hop","","Unknown","170","2.8","2:50","87","2.33","Medium (70-99)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 2","618","False","0","","0","",""
"16 Bird Of Paradise.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 2\16 Bird Of Paradise.mp3","Miles Davis\The Great Miles Davis Disc 2\16 Bird Of Paradise.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 2/16 Bird Of Paradise.mp3","Miles Davis","16 Bird Of Paradise","The Great Miles Davis Disc 2","Unknown","","Unknown","192","3.2","3:12","114","3.84","Upbeat (100-129)","Medium","Medium (3-5 min)","Miles Davis\The Great Miles Davis Disc 2","619","False","0","","0","",""
"17 Bongo Bop.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 2\17 Bongo Bop.mp3","Miles Davis\The Great Miles Davis Disc 2\17 Bongo Bop.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 2/17 Bongo Bop.mp3","Miles Davis","17 Bongo Bop","The Great Miles Davis Disc 2","Unknown","","Unknown","165","2.8","2:45","101","3.4","Upbeat (100-129)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 2","620","False","0","","0","",""
"18 Dewey Square.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 2\18 Dewey Square.mp3","Miles Davis\The Great Miles Davis Disc 2\18 Dewey Square.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 2/18 Dewey Square.mp3","Miles Davis","18 Dewey Square","The Great Miles Davis Disc 2","Unknown","","Unknown","210","3.5","3:30","108","4.54","Upbeat (100-129)","Medium","Medium (3-5 min)","Miles Davis\The Great Miles Davis Disc 2","621","False","0","","0","",""
"01 Dexterity.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\01 Dexterity.mp3","Miles Davis\The Great Miles Davis Disc 3\01 Dexterity.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/01 Dexterity.mp3","Miles Davis","01 Dexterity","The Great Miles Davis Disc 3","Unknown","","Unknown","183","3","3:03","106","3.99","Upbeat (100-129)","Medium","Medium (3-5 min)","Miles Davis\The Great Miles Davis Disc 3","622","False","0","","0","",""
"02 Embraceable You.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\02 Embraceable You.mp3","Miles Davis\The Great Miles Davis Disc 3\02 Embraceable You.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/02 Embraceable You.mp3","Miles Davis","02 Embraceable You","The Great Miles Davis Disc 3","Unknown","","Unknown","202","3.4","3:22","98","3.98","Medium (70-99)","Medium","Medium (3-5 min)","Miles Davis\The Great Miles Davis Disc 3","623","False","0","","0","",""
"03 The Hymn.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\03 The Hymn.mp3","Miles Davis\The Great Miles Davis Disc 3\03 The Hymn.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/03 The Hymn.mp3","Miles Davis","03 The Hymn","The Great Miles Davis Disc 3","Unknown","","Unknown","149","2.5","2:29","95","3.11","Medium (70-99)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 3","624","False","0","","0","",""
"04 Half Nelson.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\04 Half Nelson.mp3","Miles Davis\The Great Miles Davis Disc 3\04 Half Nelson.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/04 Half Nelson.mp3","Miles Davis","04 Half Nelson","The Great Miles Davis Disc 3","Unknown","","Unknown","166","2.8","2:46","110","2.73","Upbeat (100-129)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 3","625","False","0","","0","",""
"05 Little Willie Leaps.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\05 Little Willie Leaps.mp3","Miles Davis\The Great Miles Davis Disc 3\05 Little Willie Leaps.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/05 Little Willie Leaps.mp3","Miles Davis","05 Little Willie Leaps","The Great Miles Davis Disc 3","Unknown","","Unknown","173","2.9","2:53","96","3.11","Medium (70-99)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 3","626","False","0","","0","",""
"06 Milestones.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\06 Milestones.mp3","Miles Davis\The Great Miles Davis Disc 3\06 Milestones.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/06 Milestones.mp3","Miles Davis","06 Milestones","The Great Miles Davis Disc 3","Unknown","","Unknown","157","2.6","2:37","110","2.75","Upbeat (100-129)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 3","627","False","0","","0","",""
"07 Sippin' At Bells.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\07 Sippin' At Bells.mp3","Miles Davis\The Great Miles Davis Disc 3\07 Sippin' At Bells.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/07 Sippin' At Bells.mp3","Miles Davis","07 Sippin' At Bells","The Great Miles Davis Disc 3","Unknown","","Unknown","144","2.4","2:24","118","2.53","Upbeat (100-129)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 3","628","False","0","","0","",""
"08 Bean-A-Re-Bop.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\08 Bean-A-Re-Bop.mp3","Miles Davis\The Great Miles Davis Disc 3\08 Bean-A-Re-Bop.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/08 Bean-A-Re-Bop.mp3","08 Bean","A-Re-Bop","The Great Miles Davis Disc 3","Unknown","","Unknown","154","2.6","2:34","94","3.01","Medium (70-99)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 3","629","False","0","","0","",""
"09 The Way you Look Tonight.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\09 The Way you Look Tonight.mp3","Miles Davis\The Great Miles Davis Disc 3\09 The Way you Look Tonight.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/09 The Way you Look Tonight.mp3","Miles Davis","09 The Way you Look Tonight","The Great Miles Davis Disc 3","Unknown","","Unknown","169","2.8","2:49","108","2.68","Upbeat (100-129)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 3","630","False","0","","0","",""
"10 Buzzy.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\10 Buzzy.mp3","Miles Davis\The Great Miles Davis Disc 3\10 Buzzy.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/10 Buzzy.mp3","Miles Davis","10 Buzzy","The Great Miles Davis Disc 3","Unknown","","Unknown","151","2.5","2:31","98","2.06","Medium (70-99)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 3","631","False","0","","0","",""
"11 Cheryl.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\11 Cheryl.mp3","Miles Davis\The Great Miles Davis Disc 3\11 Cheryl.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/11 Cheryl.mp3","Miles Davis","11 Cheryl","The Great Miles Davis Disc 3","Unknown","","Unknown","181","3","3:01","116","2.42","Upbeat (100-129)","Medium","Medium (3-5 min)","Miles Davis\The Great Miles Davis Disc 3","632","False","0","","0","",""
"12 Donna Lee.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\12 Donna Lee.mp3","Miles Davis\The Great Miles Davis Disc 3\12 Donna Lee.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/12 Donna Lee.mp3","Miles Davis","12 Donna Lee","The Great Miles Davis Disc 3","Unknown","","Unknown","181","3","3:01","105","2.84","Upbeat (100-129)","Medium","Medium (3-5 min)","Miles Davis\The Great Miles Davis Disc 3","633","False","0","","0","",""
"13 Moose The Mooche.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\13 Moose The Mooche.mp3","Miles Davis\The Great Miles Davis Disc 3\13 Moose The Mooche.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/13 Moose The Mooche.mp3","Miles Davis","13 Moose The Mooche","The Great Miles Davis Disc 3","Unknown","","Unknown","184","3.1","3:04","112","3.94","Upbeat (100-129)","Medium","Medium (3-5 min)","Miles Davis\The Great Miles Davis Disc 3","634","False","0","","0","",""
"14 Night in Tunisia.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\14 Night in Tunisia.mp3","Miles Davis\The Great Miles Davis Disc 3\14 Night in Tunisia.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/14 Night in Tunisia.mp3","Miles Davis","14 Night in Tunisia","The Great Miles Davis Disc 3","Unknown","","Unknown","176","2.9","2:56","94","2.46","Medium (70-99)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 3","635","False","0","","0","",""
"15 Ornithology.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\15 Ornithology.mp3","Miles Davis\The Great Miles Davis Disc 3\15 Ornithology.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/15 Ornithology.mp3","Miles Davis","15 Ornithology","The Great Miles Davis Disc 3","Unknown","","Unknown","181","3","3:01","96","3.71","Medium (70-99)","Medium","Medium (3-5 min)","Miles Davis\The Great Miles Davis Disc 3","636","False","0","","0","",""
"16 Yardbird Suite.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\16 Yardbird Suite.mp3","Miles Davis\The Great Miles Davis Disc 3\16 Yardbird Suite.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/16 Yardbird Suite.mp3","Miles Davis","16 Yardbird Suite","The Great Miles Davis Disc 3","Unknown","","Unknown","161","2.7","2:41","107","3.27","Upbeat (100-129)","Medium","Short (Under 3 min)","Miles Davis\The Great Miles Davis Disc 3","637","False","0","","0","",""
"17 Billie's Bounce.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\17 Billie's Bounce.mp3","Miles Davis\The Great Miles Davis Disc 3\17 Billie's Bounce.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/17 Billie's Bounce.mp3","Miles Davis","17 Billie's Bounce","The Great Miles Davis Disc 3","Unknown","","Unknown","189","3.2","3:09","112","4.17","Upbeat (100-129)","Medium","Medium (3-5 min)","Miles Davis\The Great Miles Davis Disc 3","638","False","0","","0","",""
"18 Now's The Time.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Miles Davis\The Great Miles Davis Disc 3\18 Now's The Time.mp3","Miles Davis\The Great Miles Davis Disc 3\18 Now's The Time.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Miles Davis/The Great Miles Davis Disc 3/18 Now's The Time.mp3","Miles Davis","18 Now's The Time","The Great Miles Davis Disc 3","Unknown","","Unknown","202","3.4","3:22","100","2.8","Upbeat (100-129)","Medium","Medium (3-5 min)","Miles Davis\The Great Miles Davis Disc 3","639","False","0","","0","",""
"01 Everybody Loves the Sunshine.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Mr. Scruff\The Big Chill Classics Disc 1\01 Everybody Loves the Sunshine.mp3","Mr. Scruff\The Big Chill Classics Disc 1\01 Everybody Loves the Sunshine.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Mr. Scruff/The Big Chill Classics Disc 1/01 Everybody Loves the Sunshine.mp3","Mr. Scruff","01 Everybody Loves the Sunshine","The Big Chill Classics Disc 1","Unknown","","Unknown","199","3.3","3:19","99","2.71","Medium (70-99)","Medium","Medium (3-5 min)","Mr. Scruff\The Big Chill Classics Disc 1","640","False","0","","0","",""
"02 Getting It On (In the Sunshine).mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Mr. Scruff\The Big Chill Classics Disc 1\02 Getting It On (In the Sunshine).mp3","Mr. Scruff\The Big Chill Classics Disc 1\02 Getting It On (In the Sunshine).mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Mr. Scruff/The Big Chill Classics Disc 1/02 Getting It On (In the Sunshine).mp3","Mr. Scruff","02 Getting It On (In the Sunshine)","The Big Chill Classics Disc 1","Unknown","","Unknown","180","3","3:00","99","4.08","Medium (70-99)","Medium","Medium (3-5 min)","Mr. Scruff\The Big Chill Classics Disc 1","641","False","0","","0","",""
"03 Summer Brass (The Same Old Same Old).mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Mr. Scruff\The Big Chill Classics Disc 1\03 Summer Brass (The Same Old Same Old).mp3","Mr. Scruff\The Big Chill Classics Disc 1\03 Summer Brass (The Same Old Same Old).mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Mr. Scruff/The Big Chill Classics Disc 1/03 Summer Brass (The Same Old Same Old).mp3","Mr. Scruff","03 Summer Brass (The Same Old Same Old)","The Big Chill Classics Disc 1","Unknown","","Unknown","287","4.8","4:47","101","6.27","Upbeat (100-129)","Medium","Medium (3-5 min)","Mr. Scruff\The Big Chill Classics Disc 1","642","False","0","","0","",""
"04 Hei! Voce.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Mr. Scruff\The Big Chill Classics Disc 1\04 Hei! Voce.mp3","Mr. Scruff\The Big Chill Classics Disc 1\04 Hei! Voce.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Mr. Scruff/The Big Chill Classics Disc 1/04 Hei! Voce.mp3","Mr. Scruff","04 Hei! Voce","The Big Chill Classics Disc 1","Unknown","","Unknown","152","2.5","2:32","117","4.11","Upbeat (100-129)","Medium","Short (Under 3 min)","Mr. Scruff\The Big Chill Classics Disc 1","643","False","0","","0","",""
"05 Kofi.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Mr. Scruff\The Big Chill Classics Disc 1\05 Kofi.mp3","Mr. Scruff\The Big Chill Classics Disc 1\05 Kofi.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Mr. Scruff/The Big Chill Classics Disc 1/05 Kofi.mp3","Mr. Scruff","05 Kofi","The Big Chill Classics Disc 1","Unknown","","Unknown","465","7.8","7:45","93","11.59","Medium (70-99)","Medium","Long (Over 5 min)","Mr. Scruff\The Big Chill Classics Disc 1","644","False","0","","0","",""
"06 Off and On.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Mr. Scruff\The Big Chill Classics Disc 1\06 Off and On.mp3","Mr. Scruff\The Big Chill Classics Disc 1\06 Off and On.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Mr. Scruff/The Big Chill Classics Disc 1/06 Off and On.mp3","Mr. Scruff","06 Off and On","The Big Chill Classics Disc 1","Unknown","","Unknown","218","3.6","3:38","119","5.02","Upbeat (100-129)","Medium","Medium (3-5 min)","Mr. Scruff\The Big Chill Classics Disc 1","645","False","0","","0","",""
"07 Our Lives Are Shaped by What We Love.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Mr. Scruff\The Big Chill Classics Disc 1\07 Our Lives Are Shaped by What We Love.mp3","Mr. Scruff\The Big Chill Classics Disc 1\07 Our Lives Are Shaped by What We Love.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Mr. Scruff/The Big Chill Classics Disc 1/07 Our Lives Are Shaped by What We Love.mp3","Mr. Scruff","07 Our Lives Are Shaped by What We Love","The Big Chill Classics Disc 1","Unknown","","Unknown","218","3.6","3:38","99","5.44","Medium (70-99)","Medium","Medium (3-5 min)","Mr. Scruff\The Big Chill Classics Disc 1","646","False","0","","0","",""
"08 Don't Fret It.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Mr. Scruff\The Big Chill Classics Disc 1\08 Don't Fret It.mp3","Mr. Scruff\The Big Chill Classics Disc 1\08 Don't Fret It.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Mr. Scruff/The Big Chill Classics Disc 1/08 Don't Fret It.mp3","Mr. Scruff","08 Don't Fret It","The Big Chill Classics Disc 1","Unknown","","Unknown","204","3.4","3:24","111","3.46","Upbeat (100-129)","Medium","Medium (3-5 min)","Mr. Scruff\The Big Chill Classics Disc 1","647","False","0","","0","",""
"09 You Fly Me.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Mr. Scruff\The Big Chill Classics Disc 1\09 You Fly Me.mp3","Mr. Scruff\The Big Chill Classics Disc 1\09 You Fly Me.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Mr. Scruff/The Big Chill Classics Disc 1/09 You Fly Me.mp3","Mr. Scruff","09 You Fly Me","The Big Chill Classics Disc 1","Unknown","","Unknown","189","3.2","3:09","101","3.73","Upbeat (100-129)","Medium","Medium (3-5 min)","Mr. Scruff\The Big Chill Classics Disc 1","648","False","0","","0","",""
"11 Devil's Gotta Run.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Mr. Scruff\The Big Chill Classics Disc 1\11 Devil's Gotta Run.mp3","Mr. Scruff\The Big Chill Classics Disc 1\11 Devil's Gotta Run.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Mr. Scruff/The Big Chill Classics Disc 1/11 Devil's Gotta Run.mp3","Mr. Scruff","11 Devil's Gotta Run","The Big Chill Classics Disc 1","Unknown","","Unknown","377","6.3","6:17","101","7.46","Upbeat (100-129)","Medium","Long (Over 5 min)","Mr. Scruff\The Big Chill Classics Disc 1","650","False","0","","0","",""
